videopath,neg_caption,entailment
k600_val_nPvzezvPY0A_000030_000040,"A couple in a restaurant are recording themselves as music plays in the background, then they start to eat",0.0007095336914062
k600_val_lqDes8cxa1k_000022_000032,A mother coos at her baby after trying to get his attention,0.0006256103515625
msr-vtt_TrainValVideo_video1372,a female reporter is watching a television show,0.294921875
k600_val_LNMNZZ4g51I_000047_000057,A woman is sweeping around a refrigerator before speaking,0.0019378662109375
k600_val_3ERvls3mqjg_000007_000017,A young woman washes a very tiny pink cloth on a table at her home.,0.81640625
msr-vtt_TrainValVideo_video6115,a man is talking about sanding the existing final floor,0.62109375
msr-vtt_TrainValVideo_video5177,gang of bikers riding on a motorcycle and a lady on the back talking,0.81640625
k600_val_5Hwotk7auE0_000002_000012,"People wait in a line for an amusement park ride, as a young woman says they're going on the ride after they've already been on the ride",0.00048828125
msr-vtt_TrainValVideo_video4381,a desginer showing off his new design,0.8359375
k600_val_FKpMyAoZNN0_000000_000010,"A man is trying to cut a baby's toenails and the baby keeps kicking, but then the baby stops kicking",0.0015029907226562
msr-vtt_TrainValVideo_video3669,commentators are arguing about the wrestling match,0.77734375
k600_val_uj5xYWZrxCI_000028_000038,A man sits cross legged on a mat while playing a piano.,0.0028076171875
msr-vtt_TrainValVideo_video4597,cartoon animals dancing along to music,0.796875
k600_val_IMpZIh6nprw_000099_000109,A mop is used to cleanse the floor before being dipped into the water bucket and rung out just slightly,0.029296875
k600_val_aNh-U99pFpI_000031_000041,A little boy claps at the end and then blows out a candle,0.003173828125
k600_val_EZW9kLri-IU_000001_000011,A man standing on a ladder cleaning a car with a pressure washer,0.029296875
k600_val_DkFhk2DC7JA_000002_000012,A woman tickles a baby's tummy after the baby squeals in laughter,0.0017013549804687
msr-vtt_TrainValVideo_video403,a man wearing black dress is singing,0.81640625
k600_val_6CEV2jpEZjY_000113_000123,A young girl is doing spins on ice skates while a woman in a foreign language describes the action before the girl falls down,0.0028076171875
k600_val_BRmFy1lYfhY_000002_000012,Someone is panning a camera in a room full of half built cabinets while a commentator bluffs about how bad things are going,0.1484375
k600_val_tZazt1KDJU0_000017_000027,A skier gets announced over the PA after his slalom run,0.00592041015625
k600_val_6VQeijA0C4k_000219_000229,A girl is standing in front of a horse beside a man and a boy is sitting on a horse's back,0.1474609375
msr-vtt_TrainValVideo_video1206,an artist paints an interesting painting,0.26953125
k600_val_n2dWtEmNn5c_000163_000173,There is a group of adults who are doing ballet on a small dance floor.,0.1640625
k600_val_NvqM8v8rIl8_000010_000020,A man does an instructional video on how to make a cake.,0.02294921875
k600_val_Dwt2PDQfx7w_000002_000012,An older man is laughing while others are using a hula hoop on an out door patio,0.020263671875
msr-vtt_TrainValVideo_video6513,people are sitting on a couch arguing after music plays,0.002471923828125
msr-vtt_TrainValVideo_video4373,a woman talking on a podcast,0.1328125
tempo_videos_961,The players are seen before the camera moves,0.007568359375
k600_val_4Q7eXwfQoEA_000053_000063,A girl sits on a round end table in front of a wall of Windows and plays her Bass after a person claps,0.0035858154296875
k600_val_8IRYUWc1dn0_000193_000203,A woman runs on the grass and fails to fly a kite but then succeeds,0.0021820068359375
k600_val_bnQVhO5vaJI_000115_000125,Someone is standing on the ground holding a rope attached to a carrabine,0.5
k600_val_DA6bFZOzzZU_000001_000011,A baby is eating some food he isn't suppose to and his mother gives it to him,0.010986328125
k600_val_OWc-OYss5A0_000023_000033,A young boy is climbing stairs to reach a bar while the mother holds the stairs but the parents don't encourage him,0.02294921875
tempo_videos_3864,The man touches the microphone then the people are seen,0.010986328125
k600_val_g1-VxmIeWEY_000003_000013,A man on skis falls after going off a snowy jump and lands,0.012451171875
k600_val_hMoVMVPkfcM_000179_000189,A man is playing a music instrument called a lute and is doing it angrily.,0.77734375
msr-vtt_TrainValVideo_video2654,a girl playing with mickey mouse legos,0.408203125
k600_val_fEvTCBMffjs_000129_000139,A small child is switching to tinsel before placing a decoration on a christmas tree as christmas music plays,0.0011672973632812
k600_val_NjR0fqSzcpc_000066_000076,A man is shown in an airplane before he is sitting on a couch discussing going to Las Vegas and a casino table is then shown,0.0260009765625
msr-vtt_TrainValVideo_video2376,a man in a grey shirt is hosting a variety show with different funny things happening before the show starts,0.1328125
k600_val_hDZxaXqpzqg_000055_000065,A lady is giving a snap to the camera before pressing some colored fruits in a tub,0.0008049011230468
k600_val_YpvwrpMEyvM_000015_000025,A young kid falls off a rock wall while filmed.,0.81640625
msr-vtt_TrainValVideo_video5292,a lady talking of something about the doctors doing some surgery,0.94140625
msr-vtt_TrainValVideo_video1512,the female host tells her guests that the economy has made people more interested in their work,0.796875
msr-vtt_TrainValVideo_video4604,a man at a desk talking about a freeze at the beginning there are top hats on his desk,0.5625
k600_val_fVhsSFkwRJA_000000_000010,A woman is singing continuously to the song that is playing in the background.,0.953125
k600_val_xAUkRvAF2cc_000009_000019,A little boy is riding a bike through a children's clothing and toy store.,0.037353515625
msr-vtt_TrainValVideo_video765,Chopped apple pieces on table apple on tree and women placing hand on her cheeks with a smile face after chopping apple,0.005218505859375
k600_val_KXYTyVaZVEY_000408_000418,"a lady performing a musical instrument along with her band , everyone booing her",0.012451171875
k600_val_eA1FqOFGZ-M_000003_000013,"Man walks to retrieve hatchet and then throws hatchet at target board, hatchet hits near center of ring",0.34765625
msr-vtt_TrainValVideo_video5195,a man is showing some concrete and talk about the weather,0.0011672973632812
k600_val_Re9Ek656Ka8_000021_000031,A man falls asleep and then shakes a newspaper really loud,0.004058837890625
tempo_videos_988,the view is zoomed in on the bird before its shown,0.3203125
k600_val_VI5-zmzE9lA_000004_000014,A little boy pushes the grocery cart around the grocery store before helping his mother,0.0028076171875
k600_val_MBrb-WgqX28_000005_000015,A toddler is helping his Mom with the laundry and takes socks from the washer to put in the dryer.,0.5625
tempo_videos_5884,"after singer exits, monkey stops playing piano",0.294921875
k600_val_DZQTVlEzFuQ_000032_000042,A person demonstrates how to properly fold a napkin after a song plays in the background.,0.22265625
msr-vtt_TrainValVideo_video4446,someone is cursing his wish,0.3203125
k600_val_LNE0vliKjnM_000001_000011,Several people mill around on a track while a boy falls into a long jump sand pit.,0.9140625
tempo_videos_2293,zooms out of the stage shows the conductor then zooms in,0.4375
k600_val_N4WxD38r2TY_000059_000069,A shirtless man notices the crude tattoo on his chest before talking into the microphone,0.0009117126464843
k600_val_hbUnMX3E2zI_000018_000028,"Swimmers dive into the pool before the horn blows, while they are cheered by the crowd",0.003173828125
k600_val_7Rgxuz-wkfI_000206_000216,A glass blower adds the hot glass to a design then places a piece of glass into a furnace,0.005218505859375
msr-vtt_TrainValVideo_video3939,a woman showing a male composer how to move his hands and stick for a musical performance after he performs,0.0013275146484375
k600_val_EJmYVK-nGNI_000180_000190,"A woman uses a wooden spatula to fry meat chunks in a frying pan on the stove, while explaining that the viewer can make the chunks bigger",0.1484375
k600_val_2tI7p9D9AT8_000407_000417,A boy and a girl are searching for eggs in the bushes before they are carrying easter baskets,0.0001401901245117
k600_val_Re9Ek656Ka8_000021_000031,A man falls asleep in satisfaction before he beats off to a newspaper item,0.0021820068359375
tempo_videos_658,a dog walks away from the camera then runs to get a ball,0.1826171875
k600_val_PxpSsYOB4Yk_000029_000039,A man explainging how to change the oil on his car by showing the parts after changing the oil,0.0017013549804687
k600_val_vYau9SZXn54_000037_000047,A politician gets booed and continues his speech to a large audience.,0.5
k600_val_XZ5EBkzr4t4_000003_000013,Two men hold opposite sides of a beer bottle cap and both pull to put on the cap,0.3203125
msr-vtt_TrainValVideo_video1327,a soccer player kicks the goal,0.8671875
tempo_videos_9959,"the camera shows a scene of lights, then the lights turn off.",0.2451171875
k600_val_dKa-Qj9xSYA_000001_000011,A group of men walk through a neighborhood with a leased camel carrying several small children before the camel is leased,0.000335693359375
k600_val_5BRQYmi-n3Q_000221_000231,A female instructor is holding an old traditional violin while her pupils have to make do with the fancy modern style,0.0140380859375
msr-vtt_TrainValVideo_video1275,the train is flying through the air like a bullet,0.009765625
k600_val_Emp6jM1B8p8_000065_000075,A man gets on his motorcycle before putting on sunglasses,0.0017013549804687
k600_val_sHOUanBw4cE_000109_000119,A guy is sitting in a chair playing the air guitar as the camera fades out.,0.796875
k600_val_ktWy3udLWOo_000004_000014,Many concertgoers are all dancing as a band plays onstage.,0.81640625
msr-vtt_TrainValVideo_video2174,a man dances to a woman in a club for a music video,0.1640625
k600_val_wPB9K8NXOsE_000086_000096,A man showing a woman how he can lift spoons,0.8359375
msr-vtt_TrainValVideo_video3600,A scientist holds a strange man for experiments and then the strange man escapes,0.012451171875
k600_val_788-Q1UTJi4_000022_000032,A man in a blue uniform lifts a heavy barbell over his head while people watch and cheer before he grunts,0.0005531311035156
k600_val_pXbB4cK3CJ4_000128_000138,Three boys are playing very well while one of them is holding ukuleles,0.2451171875
msr-vtt_TrainValVideo_video3223,a man discusses an interview that a woman was in before she gives it,0.009765625
k600_val_cMXFZfjHAxk_000023_000033,A trainer trains there clients in a treadmill before a person is showing,0.001708984375
k600_val_4vN9UHxdy6Y_000005_000015,a person sitting next to a window blowing smoke out of their mouth trying to make a smoke ring,0.87890625
msr-vtt_TrainValVideo_video5235,barack obama is talking to david letterman,0.73046875
k600_val_OYty6yvsaE4_000040_000050,A women is using a pair of scissors to cut pages from a book.,0.8359375
k600_val_HcVm9mHEQnA_000188_000198,A man does a flip in the air while hanging from a rope on a lake.,0.73046875
k600_val_yob7X675d7Q_000020_000030,A rapid time lapse is showing a man buffing the floor with a machine and then stripping carpeting from a floor,0.0021820068359375
k600_val_xwN7-Xc-vPg_000386_000396,A woman is eating ribs over a fire using a spit.,0.26953125
msr-vtt_TrainValVideo_video157,video showing a man punching out a couple of people before punching out another person,0.07568359375
k600_val_Uv3FCIOjP8g_000062_000072,Someone wants to measure him out while others are watching before reeling in a fish from an ice hole,0.0031890869140625
msr-vtt_TrainValVideo_video3996,the mole burrows a tunnel to where the gardner is working and then pops out of the earth,0.62109375
msr-vtt_TrainValVideo_video423,A group of boys is dancing on a stage before singing,0.0008049011230468
msr-vtt_TrainValVideo_video6185,gymnasts are receiving their scores,0.70703125
k600_val_P3IQwWZaXfw_000039_000049,People watching a sled dog race after the narrator talks about the race,0.0001087188720703
msr-vtt_TrainValVideo_video4854,the men loading their luggage with their wolks wagon car,0.77734375
